get_missing_items_from_room_detail	p_room_ids uuid[]	TABLE(room_id uuid, room_number text, item_id uuid, item_code text, item_name text, current_qty integer, standard_qty integer, missing_qty integer, item_stock integer)	plpgsql	t
get_monthly_expenses	p_tenant_id uuid, p_months integer, p_hotel_id uuid DEFAULT NULL::uuid	TABLE(month text, purchase bigint, laundry bigint, maintenance bigint, total bigint)	plpgsql	t
get_monthly_laundry_expenses	p_tenant_id uuid, p_hotel_id uuid DEFAULT NULL::uuid, p_year integer DEFAULT (EXTRACT(year FROM now()))::integer	TABLE(month text, total_batches bigint, total_items bigint, estimated_cost bigint, actual_cost bigint)	plpgsql	t
get_pending_tenants		TABLE(tenant_id uuid, tenant_name text, owner_name text, owner_email text, created_at timestamp with time zone, subscription_tier text)	plpgsql	t
get_pricing_health	p_hotel_id uuid DEFAULT NULL::uuid	jsonb	plpgsql	t
get_qc_daily_trend	_tenant_id uuid, _hotel_id uuid DEFAULT NULL::uuid, _days integer DEFAULT 30	TABLE(day date, total_tasks bigint, rework_tasks bigint, rework_rate_pct numeric)	sql	f
get_qc_floor_stats	_tenant_id uuid, _hotel_id uuid DEFAULT NULL::uuid, _days integer DEFAULT 30	TABLE(hotel_id uuid, floor integer, total_tasks bigint, rework_tasks bigint, pending_tasks bigint, rework_rate_pct numeric)	sql	f
get_qc_staff_stats	_tenant_id uuid, _hotel_id uuid DEFAULT NULL::uuid, _days integer DEFAULT 30	TABLE(user_id uuid, full_name text, hotel_id uuid, total_completed bigint, approved_count bigint, rework_count bigint, pending_count bigint, rework_rate_pct numeric)	sql	f
get_recent_activities	p_tenant_id uuid, p_limit integer DEFAULT 10, p_hotel_id uuid DEFAULT NULL::uuid	TABLE(id uuid, type text, description text, user_name text, user_avatar text, created_at timestamp with time zone, metadata jsonb)	plpgsql	t
get_room_checks_report	p_tenant_id uuid, p_hotel_id uuid DEFAULT NULL::uuid, p_start_date date DEFAULT NULL::date, p_end_date date DEFAULT NULL::date	jsonb	plpgsql	t
get_room_detail	p_room_id uuid	jsonb	plpgsql	t
get_room_distribution_history	p_room_id uuid	TABLE(order_id uuid, order_code text, order_status text, room_status text, total_items integer, total_quantity integer, delivered_at timestamp with time zone, confirmed_at timestamp with time zone, confirmed_by_name text, assigned_to_name text, rejection_reason text, created_at timestamp with time zone, items jsonb)	plpgsql	t
get_room_items_with_standards	p_room_id uuid	TABLE(id uuid, room_id uuid, item_id uuid, quantity integer, standard_quantity integer, condition text, notes text, item_name text, item_code text, item_type text, category_id uuid, category_name text, unit text, is_chargeable boolean, unit_price numeric, asset_group text, default_item_type text)	plpgsql	t
get_room_standards	p_hotel_id uuid, p_room_type text	TABLE(id uuid, item_id uuid, item_code text, item_name text, item_thumbnail text, category_name text, category_color text, quantity integer)	plpgsql	t
get_rooms_filtered	p_tenant_id uuid, p_hotel_id uuid DEFAULT NULL::uuid, p_floor integer DEFAULT NULL::integer, p_room_type text DEFAULT NULL::text, p_status text DEFAULT NULL::text, p_search text DEFAULT NULL::text, p_missing_items_only boolean DEFAULT false	TABLE(id uuid, tenant_id uuid, hotel_id uuid, room_number text, floor integer, room_type text, status text, bed_type text, max_guests integer, area_sqm numeric, base_price numeric, amenities text[], notes text, created_at timestamp with time zone, updated_at timestamp with time zone, hotel_name text, hotel_code text, total_items bigint, missing_items bigint, items_in_laundry bigint, last_check_at timestamp with time zone, last_check_score numeric, has_balcony boolean, has_window boolean, smoking_allowed boolean, view_type text)	plpgsql	t
get_rooms_report_stats	p_tenant_id uuid, p_hotel_id uuid DEFAULT NULL::uuid, p_start_date date DEFAULT NULL::date, p_end_date date DEFAULT NULL::date	jsonb	plpgsql	t
get_stale_sessions_for_reminder		TABLE(session_id uuid, room_id uuid, user_id uuid, user_name text, check_type text, started_at timestamp with time zone, room_number text, hotel_id uuid, tenant_id uuid, duration_minutes integer)	sql	t
get_stock_adjustments_filtered	p_tenant_id uuid, p_hotel_id uuid DEFAULT NULL::uuid, p_status text DEFAULT NULL::text, p_adjustment_type text DEFAULT NULL::text, p_created_by uuid DEFAULT NULL::uuid, p_date_from date DEFAULT NULL::date, p_date_to date DEFAULT NULL::date, p_limit integer DEFAULT 25, p_offset integer DEFAULT 0	TABLE(id uuid, adjustment_code text, adjustment_type text, status text, scheduled_date date, started_at timestamp with time zone, completed_at timestamp with time zone, created_by uuid, created_by_name text, assigned_to uuid[], assigned_to_names text[], total_items_checked integer, total_discrepancies integer, total_value_difference numeric, approved_by uuid, approved_by_name text, notes text, created_at timestamp with time zone, updated_at timestamp with time zone, total_count bigint)	plpgsql	t
get_stock_audit_report	p_tenant_id uuid, p_hotel_id uuid DEFAULT NULL::uuid, p_start_date date DEFAULT ((CURRENT_DATE - '30 days'::interval))::date, p_end_date date DEFAULT CURRENT_DATE	jsonb	plpgsql	t
get_super_admin_dashboard_stats		jsonb	plpgsql	t
get_tape_chart	p_hotel_id uuid, p_start_date date, p_days integer DEFAULT 14	jsonb	plpgsql	t
get_tenant_billing_summary	p_tenant_id uuid	jsonb	plpgsql	t
get_top_items	p_tenant_id uuid, p_hotel_id uuid DEFAULT NULL::uuid, p_limit integer DEFAULT 10	TABLE(id uuid, code text, name text, thumbnail text, category_name text, category_color text, quantity_in_use integer, quantity_total integer, utilization_rate numeric, stock_status text)	plpgsql	t
get_turnover_analysis	p_tenant_id uuid, p_hotel_id uuid, p_months integer DEFAULT 3	TABLE(item_id uuid, item_code text, item_name text, category_name text, avg_stock numeric, total_usage numeric, turnover_rate numeric, days_in_stock numeric, status text)	plpgsql	t
get_user_hotels	p_user_id uuid	TABLE(id uuid, code text, name text, city text, total_rooms integer, status text)	plpgsql	t
get_user_level	_user_id uuid	text	sql	t
get_user_levels		TABLE(id uuid, code text, name text, hierarchy_level integer, description text)	sql	t
get_user_permissions	_user_id uuid	TABLE(code text, name text, module text, action text, source text)	sql	t
get_user_permissions_summary	p_user_id uuid	TABLE(module text, can_view boolean, can_create boolean, can_update boolean, can_delete boolean, can_export boolean, can_approve boolean, can_assign boolean, can_manage boolean)	plpgsql	t
get_user_primary_role	_user_id uuid	app_role	sql	t
get_user_subordinates	p_user_id uuid	TABLE(id uuid, full_name text, email text, user_level_code text, created_at timestamp with time zone, subordinate_count bigint)	plpgsql	t
get_users_by_hotel	p_tenant_id uuid, p_hotel_id uuid DEFAULT NULL::uuid, p_user_id uuid DEFAULT NULL::uuid, p_user_level text DEFAULT NULL::text	SETOF users	plpgsql	t
get_vat_claim_public	p_token text	jsonb	plpgsql	t
get_vendor_performance	p_vendor_id uuid, p_days integer DEFAULT 30	jsonb	plpgsql	t
get_warehouse_stock_summary	p_warehouse_id uuid	TABLE(item_id uuid, item_name text, item_code text, category_name text, quantity integer, minimum_stock integer, stock_status text)	plpgsql	t
get_workflow_analytics	p_workflow_id uuid, p_period text DEFAULT 'month'::text	jsonb	plpgsql	t
guard_room_type_delete		trigger	plpgsql	t
handle_item_image_primary		trigger	plpgsql	f
handle_new_user		trigger	plpgsql	t
handle_successful_payment	p_transaction_id uuid	void	plpgsql	f
handover_batch	p_batch_id uuid, p_actor_id uuid DEFAULT NULL::uuid, p_adjustments jsonb DEFAULT NULL::jsonb	jsonb	plpgsql	t
handover_stop_create_next_route	p_room_order_id uuid, p_next_shift_code text, p_next_assignee_id uuid DEFAULT NULL::uuid, p_actor_id uuid DEFAULT NULL::uuid	jsonb	plpgsql	t
has_permission	_user_id uuid, _permission_code text	boolean	sql	t
has_role	_user_id uuid, _role app_role	boolean	sql	t
has_user_level	_user_id uuid, _level_code text	boolean	sql	t
has_user_permission	p_user_id uuid, p_module text, p_action text	boolean	plpgsql	t
hotels_generate_code		trigger	plpgsql	f
ignore_reorder_suggestion	_suggestion_id uuid, _reason text DEFAULT NULL::text, _ignore_days integer DEFAULT 7	jsonb	plpgsql	t
increment_quantity_in_laundry	p_item_id uuid, p_quantity integer	void	plpgsql	t
